bystander condition,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
D,A,A,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,B,A,D,A,A,A,A,A,A,A,B,A,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A
C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
E,C,C,C,C,C,C,C,E,E,A,E,E,A,A,A,A,A,C,C,A,C
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,C,B,B,B,B,B,B,B,B,B,B,B,D,D,B,D,D,D,D,D,D
C,B,B,C,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B
D,C,C,D,D,D,D,D,D,D,D,D,D,C,D,C,C,C,C,C,C,C
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A
B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,D,C,C,C,C,C,C,C,D,C,C,C,C
E,C,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,E,E,D,E,E,D,D,A,D,D,D,D,D,D,D,D,D
A,D,C,C,C,C,D,C,C,D,C,D,E,D,E,C,D,E,D,C,E,E
B,C,C,C,C,C,C,C,C,A,C,A,A,C,C,A,A,A,A,C,C,A
C,B,B,B,C,C,C,C,C,C,C,C,B,B,A,B,B,B,B,A,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,D,D,D,D,D,D,E,D,D,D,D,D,D,D,C,D,C,C,D
A,C,C,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,B,B,B,B
B,C,C,C,C,A,C,C,C,A,C,A,C,A,A,A,A,A,C,A,A,C
C,B,B,B,B,C,C,C,C,C,C,C,C,C,C,B,C,C,C,B,B,B
D,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,C,C,B,B,B,B,B,B,B,B,B,B,C,C,C,A,A,C,C,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A
A,D,D,D,D,C,D,D,C,D,D,D,D,D,D,D,D,D,C,D,C,D
B,D,D,D,D,D,D,A,A,D,D,A,D,D,D,A,A,A,A,D,A,A
C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,E,A,E,E,E,E,E,E,A,E,E,A,A,A,A,A,A,A,A
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,D,D,D,A,D,D,D,D,A,D,D,D,D
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D
E,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A
A,C,B,B,A,A,A,A,A,A,A,A,A,A,A,B,B,A,C,C,C,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,B,B,B,B,D,D,B,D,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,B,B
E,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,A,E
A,C,C,C,C,C,C,C,C,C,A,C,A,A,C,A,A,C,C,C,C,A
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,E,E,E,E,E,E,D,E,D,A,D,D,E,D,D,D,D,D,D
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,B,B,B,B,C,C,C,C,C,C,B,C,C,C,C,C,C
C,A,A,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A,A,A,A,A
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,A,A,A,A,A,A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,C,A,A,A,A,A,A,A,A,C,C,C,C,B,B,B,C,C,B,C
B,D,D,D,D,B,B,A,B,A,A,A,A,A,A,B,A,A,A,A,A,B
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,A,E,A,A,A
A,C,C,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,A,A,C,C,C,A,C,A,A,C,C,C,A,C,A,C
C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A
D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
E,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,A,A,C,A,A,A,C,A,C,C,A,C,C,A,A,C,C,A
B,C,C,C,C,C,C,C,B,A,A,A,A,A,A,C,C,A,A,C,A,C
C,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,D,D,D
D,A,A,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,C,C,A,C,C,A,A,A,A,A,A,A,A,C,C,C,C,C,C
B,C,C,C,B,C,B,B,B,B,B,B,C,C,C,C,C,C,A,C,C,C
C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,D,C,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A
D,C,C,C,C,C,D,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C
E,C,B,B,C,B,B,B,B,B,B,A,B,B,B,B,B,B,A,B,B,B
A,D,C,D,D,B,D,B,B,D,D,A,A,A,B,D,D,D,D,D,D,D
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,C,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,C,C,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,B,C,C,D,C,C,C,B,B,D,D,D,D,D,D,D,D,D,D,D,D
C,A,A,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,E,E,E,E,E,E,E,E,E,C,E,E,E,C,C,E
A,D,D,D,D,D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,A,C,C,C,C,C,C,C,C,C,C,C
C,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
D,C,C,C,C,C,D,A,A,A,A,A,C,C,C,C,A,C,C,A,A,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,A,A,A,A,A,A,A,B,B,B,B,B,B,A,B,B,B,A,B,B,B
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A
D,B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,D,D,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,D
B,A,C,C,C,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,C
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,A,A
E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,D,A,B,D,D,D,D,B,D,D,D,B,B,B,D,B,B
B,C,C,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,D,C,C,D
C,D,D,D,D,D,D,C,A,D,D,A,D,D,D,D,A,D,D,D,D,D
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,B,A,A,A,A,A,A,A,A,A,C,C,A,A,A,B,C,C,A,A
B,E,C,D,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
C,E,E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,A,D,D,A,A,A,A,A,A,A,A,A,A
E,D,D,D,D,D,E,E,E,E,E,E,A,E,E,A,D,A,D,E,D,D
A,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,E,E,E,E,E,E,E,E,E,E,E,E,E,A,A,E,E,E,E,E,E
C,A,D,A,C,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,E,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,E,E,A
E,C,C,C,E,E,E,E,E,E,E,E,C,E,E,E,E,C,E,C,C,C
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,C
D,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,A,C
E,C,B,C,B,C,B,B,B,B,B,E,B,B,B,B,B,B,B,B,B,B
A,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,B
B,A,C,B,B,B,B,B,B,B,B,B,B,A,A,A,B,A,A,A,A,A
C,A,A,A,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,A,E,C,C,C,C,C,C,C,C,B
B,C,C,C,C,C,C,B,B,B,C,A,A,A,A,A,A,A,A,A,C,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,B,B,E,E,E,B,B,A,E,B,B,B,A,A,B,B,B,A,B
A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,D,D,D,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,C,C,C,C,C,C,C,C,C,C,C,B,C,C,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,E,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,C,C
A,C,C,C,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,C,C,C,C,C,C,C,C,A,C,C,A,C,A,A,C,C,C,C,C
C,A,A,A,A,A,A,A,A,A,C,C,A,C,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,E,E,E,E,E,E,E,C,C,C,C,C,C,C,C,C,E
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,C,C,C,C,C,C,C,C,C,C,C,D,D,C,D,D,D
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A
E,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
A,D,C,C,C,C,C,B,C,B,C,B,C,D,D,C,D,D,B,C,D,D
B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,B,B,A,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A,A,A,A
A,D,D,D,D,D,A,D,D,A,A,A,A,A,D,D,D,D,D,A,C,D
B,B,A,B,B,B,A,A,B,B,B,B,A,A,B,A,A,A,A,A,A,A
C,D,D,D,C,C,C,C,C,C,C,C,C,C,C,D,D,D,D,D,D,D
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,A,A,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,C,A,A,A,B,A,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,A,C,C,A,A,A,A,A,A,A,C,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,C,A,A,A,A
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,A,A
C,D,D,D,D,D,C,D,C,C,C,C,D,C,D,D,D,D,D,D,D,D
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,B,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,C,C,C,C,C,C,A,A,A,C,A,C,A,A,A,A,C,A,A,A,A
C,D,C,A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,A,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A
E,B,B,A,C,A,A,A,A,A,E,A,A,A,A,A,A,A,A,A,A,A
A,D,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,D
B,E,E,E,E,E,E,E,E,E,E,E,C,E,E,C,C,C,C,E,E,E
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,C,C,C,C,C,D,C,C,D,D,C,C,C,C,C,C,C,C,C,C
E,C,C,C,C,C,C,E,C,E,C,C,C,C,C,C,C,C,C,C,C,C
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,C,C,C,C,C,C,C,C,C,C,A,A,C,A,C,A,A,C,C,A
C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,D,D,D,D,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A
E,C,C,E,E,E,E,E,E,A,A,E,A,A,A,A,A,A,A,A,A,A
A,C,B,B,B,B,A,A,A,A,B,A,C,A,C,C,C,C,C,C,C,C
B,D,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A
C,A,A,C,C,C,A,C,C,A,A,C,C,A,C,C,A,C,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,C,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,B,B,C,C,C,C,C,C,C,C,B,C,B,B,B,B,B,B,B,B,B
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,C,C,C,C,C,C,E,E,E,E,E,C,C,E,C,C,C,C,C,C,C
A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,D,D
E,D,B,D,D,D,B,E,D,E,E,B,E,E,D,D,D,D,D,B,D,D
A,D,A,A,A,B,A,B,B,B,B,B,B,D,D,D,D,D,D,D,B,D
B,B,B,B,B,B,B,B,B,B,B,C,C,B,B,B,B,B,C,C,A,A
C,B,D,C,C,C,C,C,C,C,C,C,C,B,B,B,B,B,B,B,B,B
D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,D,A,A,A,A,A,D
B,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,A,A,A,A,A
E,C,C,C,C,E,E,E,A,C,D,D,C,C,D,D,A,A,D,D,D,D
A,C,C,C,C,C,C,C,B,C,B,B,C,C,C,B,B,B,B,C,C,C
B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
C,D,D,D,D,D,C,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D
D,C,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
A,E,E,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
B,B,B,B,B,B,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,C
C,D,D,D,C,C,C,C,C,C,D,D,D,D,D,D,D,D,D,D,D,D
D,B,B,B,B,B,B,B,D,D,D,D,B,B,B,B,B,B,B,B,B,B
E,A,A,E,E,E,E,E,E,E,E,E,E,E,A,A,A,A,A,A,A,A
A,C,C,C,A,A,A,C,A,A,A,A,A,A,C,C,C,C,C,C,C,C
B,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,D,C
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,E,E,E,A,B,B,B,B,B,B,E,E,E,E,E,B,E,E,E,E,E
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,D,A,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,E,E,E,E,E,E,E,E,D,E,D,D,D,E,D,D,D,D
A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A
E,A,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,B,B,B,A,B,A,A
C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A
D,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
A,D,D,D,A,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,C,C,C,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E,E
A,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
B,B,B,B,B,B,B,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A
C,C,C,C,C,C,C,C,C,C,C,C,A,A,C,A,A,D,D,A,D,A
D,C,C,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A
E,A,A,E,E,E,E,E,E,E,E,E,E,A,E,A,A,E,A,A,E,A
A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
