trial,pos,prob,bystander,urgency,mean_context,sd_context
33,1,2.0860651524120617e-14,1,0,2.4,2.6076809620810595
33,2,0.9990881658957844,1,1,2.4,2.6076809620810595
33,3,8.307701570565341e-07,2,1,2.4,2.6076809620810595
33,4,2.82318218251714e-15,7,0,2.4,2.6076809620810595
34,0,9.357622968840175e-14,1,0,5.0,8.396427811873332
34,1,1.0,1,1,5.0,8.396427811873332
34,2,7.287724095819692e-14,2,0,5.0,8.396427811873332
34,3,1.8795288165390832e-12,1,0,5.0,8.396427811873332
34,4,5.109089028063325e-12,20,0,5.0,8.396427811873332
35,0,0.9998324198246163,2,1,5.2,8.28854631404084
35,1,0.0001233890918991073,2,1,5.2,8.28854631404084
35,2,6.913239645232769e-13,20,0,5.2,8.28854631404084
35,3,1.6698897700474118e-05,1,0,5.2,8.28854631404084
35,4,2.7531827836017138e-05,1,0,5.2,8.28854631404084
36,0,1.0815941557285693e-11,1,0,1.0,0.0
36,1,3.2661313427874473e-13,1,0,1.0,0.0
36,2,2.543665647376923e-13,1,0,1.0,0.0
36,3,1.0,1,1,1.0,0.0
36,4,1.6918979226151304e-10,1,0,1.0,0.0
37,0,5.175555005801869e-17,6,1,4.2,2.3874672772626644
37,1,7.004352026168645e-18,7,0,4.2,2.3874672772626644
37,2,1.0,1,1,4.2,2.3874672772626644
37,3,8.533047625744066e-17,3,0,4.2,2.3874672772626644
37,4,2.9783262686202286e-16,4,0,4.2,2.3874672772626644
38,0,0.0005108671325061298,1,0,1.4,0.5477225575051661
38,1,0.9236696570607358,1,1,1.4,0.5477225575051661
38,2,3.823933969756622e-08,1,0,1.4,0.5477225575051661
38,3,0.0758194230936663,2,1,1.4,0.5477225575051661
38,4,4.030396751881196e-09,2,0,1.4,0.5477225575051661
39,0,4.5990553786523166e-10,1,0,1.8,1.0954451150103324
39,1,1.0,3,1,1.8,1.0954451150103324
39,2,2.543665647376923e-13,1,0,1.8,1.0954451150103324
39,3,7.582560427911907e-10,3,0,1.8,1.0954451150103324
39,4,7.582560427911907e-10,1,0,1.8,1.0954451150103324
40,0,1.634222770320412e-07,1,0,1.2,0.4472135954999579
40,1,5.482206651098085e-11,1,0,1.2,0.4472135954999579
40,2,7.419359898880013e-12,1,0,1.2,0.4472135954999579
40,3,0.11920288406495688,2,0,1.2,0.4472135954999579
40,4,0.8807968631347706,1,0,1.2,0.4472135954999579
41,0,2.646573638909117e-09,1,0,2.0,2.23606797749979
41,1,1.6918979226151304e-10,1,0,2.0,2.23606797749979
41,2,1.0,1,1,2.0,2.23606797749979
41,3,4.1937956583795446e-13,1,0,2.0,2.23606797749979
41,4,4.5990553786523166e-10,6,1,2.0,2.23606797749979
42,0,0.9999997615814777,1,1,1.2,0.4472135954999579
42,1,1.8553913626159784e-07,1,1,1.2,0.4472135954999579
42,2,9.357622968840175e-14,1,0,1.2,0.4472135954999579
42,3,4.1937956583795446e-13,1,0,1.2,0.4472135954999579
42,4,1.6052280551856116e-09,2,0,1.2,0.4472135954999579
43,0,5.04347662567888e-07,1,1,1.0,0.0
43,1,0.9999995231630692,1,1,1.0,0.0
43,2,7.991959892953932e-11,1,1,1.0,0.0
43,3,3.442477108469977e-14,1,0,1.0,0.0
43,4,1.8064461965456932e-16,1,0,1.0,0.0
44,0,5.957783306968328e-15,4,0,1.8,1.3038404810405297
44,1,0.9959299004209012,1,1,1.8,1.3038404810405297
44,2,3.759771226585632e-11,1,1,1.8,1.3038404810405297
44,3,7.258065915632162e-14,2,0,1.8,1.3038404810405297
44,4,0.004070137939983506,1,0,1.8,1.3038404810405297
45,0,2.5689956194581128e-09,1,0,1.0,0.0
45,1,0.9706877714009485,1,0,1.0,0.0
45,2,7.360295680875648e-10,1,0,1.0,0.0
45,3,0.029312232836486894,1,1,1.0,0.0
45,4,1.2135076047701963e-09,1,0,1.0,0.0
46,0,2.2007019879753665e-15,4,0,5.6,8.142481194328912
46,1,6.305116760146989e-16,2,0,5.6,8.142481194328912
46,2,2.1151310375910805e-19,20,0,5.6,8.142481194328912
46,3,2.413362771833214e-12,1,0,5.6,8.142481194328912
46,4,1.0,1,1,5.6,8.142481194328912
47,0,5.109089028063325e-12,1,0,1.4,0.5477225575051661
47,1,1.626111044617819e-14,1,0,1.4,0.5477225575051661
47,2,7.287724095819692e-14,2,0,1.4,0.5477225575051661
47,3,1.0,1,1,1.4,0.5477225575051661
47,4,3.442477108469977e-14,2,0,1.4,0.5477225575051661
48,0,4.0307262913476244e-17,1,0,1.6,0.5477225575051661
48,1,2.0067804543947087e-18,1,0,1.6,0.5477225575051661
48,2,1.463778514125909e-12,2,1,1.6,0.5477225575051661
48,3,8.533047625744066e-17,2,0,1.6,0.5477225575051661
48,4,1.0,2,1,1.6,0.5477225575051661
49,0,1.0,2,1,8.8,10.232301793829189
49,1,1.0956650033262367e-16,20,1,8.8,10.232301793829189
49,2,1.5628821893349888e-18,20,0,8.8,10.232301793829189
49,3,3.398267819495071e-09,1,0,8.8,10.232301793829189
49,4,3.8242466280971355e-16,1,0,8.8,10.232301793829189
50,0,6.560200168153779e-12,1,0,5.2,8.318653737234168
50,1,4.420228103641173e-14,20,0,5.2,8.318653737234168
50,2,1.4068617124461467e-16,1,0,5.2,8.318653737234168
50,3,2.825757287115611e-15,1,0,5.2,8.318653737234168
50,4,1.0,3,1,5.2,8.318653737234168
51,0,4.910429870159115e-16,2,0,1.2,0.44721359549995804
51,1,1.0,1,1,1.2,0.44721359549995804
51,2,1.039538011670222e-15,1,0,1.2,0.44721359549995804
51,3,1.713908431542013e-15,1,0,1.2,0.44721359549995804
51,4,7.287724095819692e-14,1,0,1.2,0.44721359549995804
52,0,0.9997965511486372,1,0,2.2,2.6832815729997477
52,1,2.9394777709107856e-11,7,1,2.2,2.6832815729997477
52,2,0.00020342704214340812,1,1,2.2,2.6832815729997477
52,3,3.265464838128813e-13,1,0,2.2,2.6832815729997477
52,4,2.0607330121362346e-09,1,0,2.2,2.6832815729997477
53,0,1.0,7,0,3.6,3.1304951684997055
53,1,4.8473687062702556e-11,1,0,3.6,3.1304951684997055
53,2,5.675685232632723e-14,1,0,3.6,3.1304951684997055
53,3,8.423463754468647e-12,2,0,3.6,3.1304951684997055
53,4,5.109089028063325e-12,7,0,3.6,3.1304951684997055
54,0,4.0307262913476244e-17,20,0,6.4,7.829431652425353
54,1,1.0,1,1,6.4,7.829431652425353
54,2,1.8064461965456932e-16,6,1,6.4,7.829431652425353
54,3,3.628344178047045e-15,2,0,6.4,7.829431652425353
54,4,2.543665647376923e-13,3,0,6.4,7.829431652425353
55,0,0.017986211314027313,1,0,1.6,0.8944271909999159
55,1,1.576355453169975e-09,1,0,1.6,0.8944271909999159
55,2,3.707232692638554e-11,1,0,1.6,0.8944271909999159
55,3,0.9820137577607906,3,0,1.6,0.8944271909999159
55,4,1.1194872705536065e-12,2,0,1.6,0.8944271909999159
56,0,0.029312232836486894,1,0,3.0,2.7386127875258306
56,1,2.4691041312460526e-13,6,0,3.0,2.7386127875258306
56,2,7.074101775493064e-14,6,0,3.0,2.7386127875258306
56,3,0.9706877714009485,1,0,3.0,2.7386127875258306
56,4,3.2986556707436856e-09,1,0,3.0,2.7386127875258306
57,0,2.289734845645553e-11,1,0,2.2,1.6431676725154984
57,1,7.287724095819692e-14,4,0,2.2,1.6431676725154984
57,2,1.0,1,1,2.2,1.6431676725154984
57,3,4.363462252943702e-09,1,1,2.2,1.6431676725154984
57,4,4.1937956583795446e-13,4,0,2.2,1.6431676725154984
58,0,2.319239702647919e-16,1,0,2.2,2.16794833886788
58,1,0.0001233946226544279,1,1,2.2,2.16794833886788
58,2,7.381631588090588e-19,2,0,2.2,2.16794833886788
58,3,0.999876633606226,1,1,2.2,2.16794833886788
58,4,9.86165815740934e-15,6,0,2.2,2.16794833886788
59,0,0.004070137939983506,2,1,1.2,0.44721359549995804
59,1,6.886261209039561e-13,1,0,1.2,0.44721359549995804
59,2,2.079470700756062e-14,1,0,1.2,0.44721359549995804
59,3,0.9959299004209012,1,1,1.2,0.44721359549995804
59,4,9.696577794452536e-10,1,1,1.2,0.44721359549995804
60,0,1.0,1,0,4.4,7.602631123499285
60,1,1.522997974471263e-08,1,0,4.4,7.602631123499285
60,2,6.560200168153779e-12,1,0,4.4,7.602631123499285
60,3,4.5990553786523166e-10,1,0,4.4,7.602631123499285
60,4,1.9555681087850496e-08,18,1,4.4,7.602631123499285
61,0,1.8553913626159784e-07,1,0,4.2,6.610597552415364
61,1,8.423463754468647e-12,2,0,4.2,6.610597552415364
61,2,0.9999997615814777,16,1,4.2,6.610597552415364
61,3,1.8795288165390832e-12,1,0,4.2,6.610597552415364
61,4,7.991959892953932e-11,1,0,4.2,6.610597552415364
62,0,1.8553913626159784e-07,2,0,2.4,1.6733200530681511
62,1,2.543665647376923e-13,5,0,2.4,1.6733200530681511
62,2,0.9999997615814777,1,0,2.4,1.6733200530681511
62,3,3.775134544279098e-11,1,0,2.4,1.6733200530681511
62,4,2.9400777392844726e-11,3,0,2.4,1.6733200530681511
63,0,1.8553913626159784e-07,3,0,2.8,2.4899799195977463
63,1,6.914400106940203e-13,2,1,2.8,2.4899799195977463
63,2,6.82560337633487e-08,1,0,2.8,2.4899799195977463
63,3,6.224144622907783e-11,1,1,2.8,2.4899799195977463
63,4,0.9999996423722521,7,0,2.8,2.4899799195977463
64,0,5.454994842887922e-18,2,0,4.8,7.395944834840238
64,1,1.4828213355760042e-17,1,0,4.8,7.395944834840238
64,2,1.0,1,1,4.8,7.395944834840238
64,3,1.5628821893349888e-18,2,0,4.8,7.395944834840238
64,4,2.2007019879753665e-15,18,0,4.8,7.395944834840238
65,0,4.420228103641173e-14,1,0,1.4,0.5477225575051661
65,1,1.2664165549094176e-14,2,0,1.4,0.5477225575051661
65,2,2.9783262686202286e-16,1,0,1.4,0.5477225575051661
65,3,1.0,1,1,1.4,0.5477225575051661
65,4,2.646573638909117e-09,2,1,1.4,0.5477225575051661
66,0,1.8553895931777327e-07,1,0,2.4,3.1304951684997055
66,1,4.1937956583795446e-13,1,0,2.4,3.1304951684997055
66,2,9.357622968840175e-14,1,0,2.4,3.1304951684997055
66,3,0.9999994039539004,8,1,2.4,3.1304951684997055
66,4,3.059020287707785e-07,1,0,2.4,3.1304951684997055
67,0,1.783247290814639e-11,1,0,2.4,2.6076809620810595
67,1,1.1399918530443554e-12,1,0,2.4,2.6076809620810595
67,2,1.0,2,1,2.4,2.6076809620810595
67,3,5.384940217754036e-13,1,0,2.4,2.6076809620810595
67,4,4.5990553786523166e-10,7,0,2.4,2.6076809620810595
68,0,0.9999898673126559,1,1,2.2,1.3038404810405297
68,1,2.3194962855632653e-16,3,0,2.2,1.3038404810405297
68,2,1.806425523527886e-16,2,0,2.2,1.3038404810405297
68,3,1.3347779531887718e-15,4,0,2.2,1.3038404810405297
68,4,1.0129987330277146e-05,1,0,2.2,1.3038404810405297
69,0,1.0,1,0,2.2,1.0954451150103321
69,1,1.186112015134383e-08,2,0,2.2,1.0954451150103321
69,2,5.905303998944039e-10,2,0,2.2,1.0954451150103321
69,3,4.5990553786523166e-10,2,0,2.2,1.0954451150103321
69,4,1.3887943864964021e-11,4,0,2.2,1.0954451150103321
70,0,9.357622968840175e-14,2,0,2.2,2.16794833886788
70,1,1.0,1,1,2.2,2.16794833886788
70,2,5.384940217754036e-13,1,0,2.2,2.16794833886788
70,3,3.97896253583724e-12,6,0,2.2,2.16794833886788
70,4,1.2015425731771786e-13,1,0,2.2,2.16794833886788
71,0,3.2661313427874473e-13,1,0,1.2,0.4472135954999579
71,1,1.0,1,1,1.2,0.4472135954999579
71,2,1.5428112031918877e-13,1,0,1.2,0.4472135954999579
71,3,5.109089028063325e-12,2,0,1.2,0.4472135954999579
71,4,3.775134544279098e-11,1,0,1.2,0.4472135954999579
72,0,3.97896253583724e-12,1,0,3.4,3.7815340802378072
72,1,1.9555681087850496e-08,3,1,3.4,3.7815340802378072
72,2,1.8064461965456932e-16,10,0,3.4,3.7815340802378072
72,3,1.0,1,1,3.4,3.7815340802378072
72,4,4.363462252943702e-09,2,1,3.4,3.7815340802378072
73,0,5.384940217754036e-13,1,0,3.2,2.588435821108957
73,1,2.0879679116459336e-14,2,0,3.2,2.588435821108957
73,2,1.0,1,1,3.2,2.588435821108957
73,3,9.862862046580453e-15,6,0,3.2,2.588435821108957
73,4,3.0988191387218256e-12,6,1,3.2,2.588435821108957
74,0,4.5396596035371466e-05,1,0,1.8,0.8366600265340756
74,1,0.999926930045521,1,0,1.8,0.8366600265340756
74,2,1.0261135885336051e-10,2,0,1.8,0.8366600265340756
74,3,6.825108679662525e-08,2,0,1.8,0.8366600265340756
74,4,2.7534427342041773e-05,3,0,1.8,0.8366600265340756
75,0,0.9998763952461884,1,0,2.4,2.6076809620810595
75,1,1.8551613497928757e-07,1,0,2.4,2.6076809620810595
75,2,8.422419497867314e-12,2,0,2.4,2.6076809620810595
75,3,2.5106878672383553e-08,1,0,2.4,2.6076809620810595
75,4,0.0001233945049762016,7,0,2.4,2.6076809620810595
76,0,0.00020342704214340812,1,0,1.8,1.7888543819998322
76,1,1.6049004835527945e-09,1,0,1.8,1.7888543819998322
76,2,3.978150566939381e-12,5,0,1.8,1.7888543819998322
76,3,1.2498977533425927e-09,1,0,1.8,1.7888543819998322
76,4,0.9997965511486372,1,1,1.8,1.7888543819998322
77,0,1.626111044617819e-14,1,0,2.4,1.3416407864998738
77,1,1.0956650033262367e-16,1,0,2.4,1.3416407864998738
77,2,1.0,3,1,2.4,1.3416407864998738
77,3,2.061153622438558e-09,4,1,2.4,1.3416407864998738
77,4,1.522997974471263e-08,3,1,2.4,1.3416407864998738
78,0,1.026187963170189e-10,2,1,2.0,1.224744871391589
78,1,1.0,1,1,2.0,1.224744871391589
78,2,1.713908431542013e-15,1,0,2.0,1.224744871391589
78,3,4.658886145103398e-15,2,0,2.0,1.224744871391589
78,4,4.658886145103398e-15,4,0,2.0,1.224744871391589
79,0,1.0,1,1,5.4,8.203657720797473
79,1,1.2501528663867426e-09,20,1,5.4,8.203657720797473
79,2,1.039538011670222e-15,3,0,5.4,8.203657720797473
79,3,4.139937718785167e-08,1,0,5.4,8.203657720797473
79,4,8.423463754468647e-12,2,0,5.4,8.203657720797473
80,0,1.9039802832864523e-17,1,0,2.2,1.6431676725154984
80,1,2.0067804543947087e-18,1,0,2.2,1.6431676725154984
80,2,1.0,2,1,2.2,1.6431676725154984
80,3,2.576757109154981e-18,5,0,2.2,1.6431676725154984
80,4,1.2015425731771786e-13,2,1,2.2,1.6431676725154984
81,0,6.715352394775191e-22,2,0,1.6,0.5477225575051661
81,1,0.9975274099865513,1,1,1.6,0.5477225575051661
81,2,1.1669532672994754e-22,2,0,1.6,0.5477225575051661
81,3,2.109901002965535e-19,2,0,1.6,0.5477225575051661
81,4,0.002472623024627213,1,1,1.6,0.5477225575051661
82,0,0.9820137577607906,1,0,3.0,2.9154759474226504
82,1,4.822107910604025e-16,8,0,3.0,2.9154759474226504
82,2,0.017986211314027313,1,0,3.0,2.9154759474226504
82,3,1.4956044123879954e-08,2,1,3.0,2.9154759474226504
82,4,4.3407232093412744e-14,3,0,3.0,2.9154759474226504
83,0,2.543665647376923e-13,2,0,1.6,0.8944271909999159
83,1,1.0,1,1,1.6,0.8944271909999159
83,2,1.1399918530443554e-12,3,0,1.6,0.8944271909999159
83,3,3.97896253583724e-12,1,0,1.6,0.8944271909999159
83,4,1.463778514125909e-12,1,0,1.6,0.8944271909999159
84,0,7.582560427911907e-10,4,1,1.6,1.3416407864998738
84,1,1.0,1,1,1.6,1.3416407864998738
84,2,9.736200313009565e-10,1,1,1.6,1.3416407864998738
84,3,4.8473687062702556e-11,1,1,1.6,1.3416407864998738
84,4,3.398267819495071e-09,1,0,1.6,1.3416407864998738
85,0,0.047425874568977164,1,0,6.4,8.35463942968217
85,1,1.4507678164676964e-08,1,0,6.4,8.35463942968217
85,2,1.0859262580479084e-12,20,0,6.4,8.35463942968217
85,3,8.913825539751813e-14,9,0,6.4,8.35463942968217
85,4,0.9525741476724274,1,0,6.4,8.35463942968217
86,0,0.9999963045256735,1,1,1.6,0.8944271909999159
86,1,3.7266389560521204e-06,3,1,1.6,0.8944271909999159
86,2,1.4068563457048555e-16,1,0,1.6,0.8944271909999159
86,3,4.0307109153763896e-17,1,0,1.6,0.8944271909999159
86,4,8.99373172059958e-18,2,0,1.6,0.8944271909999159
87,0,2.172439935079017e-10,1,0,3.6,4.219004621945797
87,1,3.2661313427874473e-13,1,0,3.6,4.219004621945797
87,2,6.914400106940203e-13,11,0,3.6,4.219004621945797
87,3,1.0,2,1,3.6,4.219004621945797
87,4,2.6810038677818034e-14,3,0,3.6,4.219004621945797
88,0,1.9810087980489796e-13,7,0,3.8,2.588435821108957
88,1,3.0988191387218256e-12,3,1,3.8,2.588435821108957
88,2,1.713908431542013e-15,2,0,3.8,2.588435821108957
88,3,8.533047625744066e-17,6,0,3.8,2.588435821108957
88,4,1.0,1,1,3.8,2.588435821108957
89,0,0.0003353500342255387,1,0,1.4,0.5477225575051661
89,1,2.2889663258638508e-11,2,0,1.4,0.5477225575051661
89,2,2.788531844108998e-10,1,0,1.4,0.5477225575051661
89,3,0.9996646575567589,2,1,1.4,0.5477225575051661
89,4,2.0604618229775925e-09,1,0,1.4,0.5477225575051661
90,0,0.9999724634116024,1,0,2.0,1.224744871391589
90,1,5.3156433095392757e-08,4,0,2.0,1.224744871391589
90,2,6.22397842253449e-11,2,0,2.0,1.224744871391589
90,3,2.172381925448772e-10,2,0,2.0,1.224744871391589
90,4,2.7535687796947383e-05,1,0,2.0,1.224744871391589
