trial,pos,prob,bystander,urgency,mean_context,sd_context
185,0,0.9796676467868737,1,1,3.0,2.8284271247461903
185,1,0.020332353231731236,5,1,3.0,2.8284271247461903
186,0,0.9820137577607906,2,1,3.0,1.4142135623730951
186,1,0.017986211314027313,4,1,3.0,1.4142135623730951
187,0,0.3486451328151311,10,0,7.0,4.242640687119285
187,1,0.6513548793721767,4,1,7.0,4.242640687119285
188,0,0.7981868012921127,1,1,1.0,0.0
188,1,0.20181323122263276,1,1,1.0,0.0
189,0,0.9046505126460354,2,0,3.0,1.4142135623730951
189,1,0.09534945969074979,4,1,3.0,1.4142135623730951
190,0,0.9241418055144026,1,1,2.0,1.4142135623730951
190,1,0.07585817148650026,3,1,2.0,1.4142135623730951
191,0,0.037326888033261264,1,0,1.0,0.0
191,1,0.9626730730490257,1,1,1.0,0.0
192,0,0.2942149721551204,1,0,1.0,0.0
192,1,0.705785027818136,1,0,1.0,0.0
193,0,0.8807970468833343,3,0,2.0,1.4142135623730951
193,1,0.11920291248514252,1,0,2.0,1.4142135623730951
194,0,0.11920291248514252,2,0,1.5,0.7071067811865476
194,1,0.8807970468833343,1,1,1.5,0.7071067811865476
195,0,0.6224593298742985,2,0,1.5,0.7071067811865476
195,1,0.377540667992942,1,0,1.5,0.7071067811865476
196,0,0.5621765025686553,1,1,1.0,0.0
196,1,0.43782350042481233,1,0,1.0,0.0
197,0,0.8807970468833343,1,0,4.0,4.242640687119285
197,1,0.11920291248514252,7,0,4.0,4.242640687119285
198,0,0.9859363803758086,1,0,10.5,13.435028842544403
198,1,0.014063626520379485,20,0,10.5,13.435028842544403
199,0,0.9959299004209012,1,1,1.0,0.0
199,1,0.004070137939983506,1,0,1.0,0.0
200,0,0.9579122415395819,1,0,1.5,0.7071067811865476
200,1,0.04208773002293215,2,0,1.5,0.7071067811865476
201,0,0.9890130589396958,2,1,1.5,0.7071067811865476
201,1,0.010986941583869245,1,0,1.5,0.7071067811865476
202,0,0.377540667992942,11,0,6.0,7.0710678118654755
202,1,0.6224593298742985,1,0,6.0,7.0710678118654755
203,0,0.3486451328151311,3,0,2.0,1.4142135623730951
203,1,0.6513548793721767,1,0,2.0,1.4142135623730951
204,0,0.9770226476651187,2,1,2.0,0.0
204,1,0.02297737289127478,2,0,2.0,0.0
205,0,0.8933094388302324,1,1,1.0,0.0
205,1,0.10669059229582412,1,0,1.0,0.0
206,0,0.9324532798296303,1,0,2.0,1.4142135623730951
206,1,0.06754668601707708,3,0,2.0,1.4142135623730951
207,0,0.8519528492100928,1,0,1.0,0.0
207,1,0.14804720844715558,1,0,1.0,0.0
208,0,0.9149009617112335,2,0,1.5,0.7071067811865476
208,1,0.0850990481680644,1,0,1.5,0.7071067811865476
209,0,0.9626730730490257,2,1,2.5,0.7071067811865476
209,1,0.037326888033261264,3,0,2.5,0.7071067811865476
210,0,0.9579122415395819,1,0,3.5,3.5355339059327378
210,1,0.04208773002293215,6,0,3.5,3.5355339059327378
211,0,0.9579122415395819,1,0,4.0,4.242640687119285
211,1,0.04208773002293215,7,0,4.0,4.242640687119285
212,0,0.32082130911852547,5,0,3.0,2.8284271247461903
212,1,0.6791786964925157,1,0,3.0,2.8284271247461903
213,0,0.8175744308728488,1,1,2.0,1.4142135623730951
213,1,0.18242550282051248,3,1,2.0,1.4142135623730951
214,0,0.32082130911852547,3,0,2.0,1.4142135623730951
214,1,0.6791786964925157,1,1,2.0,1.4142135623730951
215,0,0.9902915259830074,1,1,9.0,11.313708498984761
215,1,0.009708474760582547,17,1,9.0,11.313708498984761
216,0,0.6224593298742985,1,1,1.0,0.0
216,1,0.377540667992942,1,0,1.0,0.0
217,0,0.9706877714009485,2,0,1.5,0.7071067811865476
217,1,0.029312232836486894,1,0,1.5,0.7071067811865476
218,0,0.8933094388302324,1,0,1.5,0.7071067811865476
218,1,0.10669059229582412,2,0,1.5,0.7071067811865476
219,0,0.468790644981626,2,0,1.5,0.7071067811865476
219,1,0.5312093941731293,1,1,1.5,0.7071067811865476
220,0,0.9770226476651187,2,1,1.5,0.7071067811865476
220,1,0.02297737289127478,1,0,1.5,0.7071067811865476
221,0,0.16451646851249135,2,0,1.5,0.7071067811865476
221,1,0.8354835282744484,1,1,1.5,0.7071067811865476
222,0,0.9840936333731766,2,1,1.5,0.7071067811865476
222,1,0.01590639377644191,1,0,1.5,0.7071067811865476
223,0,0.9796676467868737,1,0,2.0,1.4142135623730951
223,1,0.020332353231731236,3,0,2.0,1.4142135623730951
224,0,0.2942149721551204,8,0,4.5,4.949747468305833
224,1,0.705785027818136,1,0,4.5,4.949747468305833
225,0,0.9947799187523881,1,1,2.0,1.4142135623730951
225,1,0.005220125868449866,3,0,2.0,1.4142135623730951
226,0,0.9046505126460354,1,0,1.0,0.0
226,1,0.09534945969074979,1,0,1.0,0.0
227,0,0.9995694822610254,3,1,2.5,0.7071067811865476
227,1,0.0004305571096741222,2,0,2.5,0.7071067811865476
228,0,0.9324532798296303,1,0,2.0,1.4142135623730951
228,1,0.06754668601707708,3,0,2.0,1.4142135623730951
229,0,0.9626730730490257,2,1,1.5,0.7071067811865476
229,1,0.037326888033261264,1,0,1.5,0.7071067811865476
230,0,0.7981868012921127,1,0,1.5,0.7071067811865476
230,1,0.20181323122263276,2,0,1.5,0.7071067811865476
231,0,0.24508502137530588,16,1,8.5,10.606601717798213
231,1,0.754915012257653,1,0,8.5,10.606601717798213
232,0,0.8807970468833343,1,0,1.0,0.0
232,1,0.11920291248514252,1,0,1.0,0.0
233,0,0.8354835282744484,1,0,1.0,0.0
233,1,0.16451646851249135,1,1,1.0,0.0
234,0,0.8354835282744484,2,0,3.0,1.4142135623730951
234,1,0.16451646851249135,4,1,3.0,1.4142135623730951
235,0,0.5926665998515953,1,0,1.0,0.0
235,1,0.4073333999755006,1,0,1.0,0.0
236,0,0.9924227367154145,1,1,1.0,0.0
236,1,0.0075772417595770785,1,0,1.0,0.0
237,0,0.77729988964086,1,0,1.0,0.0
237,1,0.2227001469810028,1,0,1.0,0.0
238,0,0.43782350042481233,1,0,1.0,0.0
238,1,0.5621765025686553,1,1,1.0,0.0
239,0,0.0850990481680644,1,0,1.5,0.7071067811865476
239,1,0.9149009617112335,2,1,1.5,0.7071067811865476
240,0,0.9465966588755665,1,0,1.5,0.7071067811865476
240,1,0.053403323988418246,2,0,1.5,0.7071067811865476
241,0,0.9525741476724274,2,0,3.0,1.4142135623730951
241,1,0.047425874568977164,4,0,3.0,1.4142135623730951
242,0,0.9740426242523998,1,1,1.5,0.7071067811865476
242,1,0.02595735728365348,2,1,1.5,0.7071067811865476
243,0,0.7981868012921127,1,0,1.0,0.0
243,1,0.20181323122263276,1,0,1.0,0.0
244,0,0.6513548793721767,1,1,1.0,0.0
244,1,0.3486451328151311,1,1,1.0,0.0
245,0,0.8933094388302324,2,0,1.5,0.7071067811865476
245,1,0.10669059229582412,1,0,1.5,0.7071067811865476
246,0,0.9241418055144026,9,1,5.0,5.656854249492381
246,1,0.07585817148650026,1,0,5.0,5.656854249492381
247,0,0.98756834804845,1,1,1.0,0.0
247,1,0.01243165364120602,1,0,1.0,0.0
248,0,0.9324532798296303,1,1,1.0,0.0
248,1,0.06754668601707708,1,1,1.0,0.0
